tf_date,tf_time,tf_open,tf_high,tf_close,tf_low,tf_volume,predict
2021-07-13,11:59:00,1544.6,1545.4,1544.6,1540.6,116,0
2021-07-13,12:59:00,1544.8,1545.6,1541.2,1540,202,0
2021-07-13,13:45:00,1541.2,1541.2,1538.2,1535.4,209,0
2021-07-14,08:59:00,1540,1542,1537.8,1536,38,0
2021-07-14,09:59:00,1538.8,1547.2,1544.2,1538.8,268,0
2021-07-14,10:59:00,1544,1550.6,1544.8,1542,351,0
2021-07-14,11:57:00,1544.6,1547.2,1545.8,1544.4,86,0
2021-07-14,12:58:00,1545.8,1546.8,1545,1544.4,71,0
2021-07-14,13:45:00,1545,1547.6,1545.8,1544,121,0
2021-07-15,08:59:00,1546.6,1549,1548,1546.6,39,1
2021-07-15,09:59:00,1548,1559.6,1556,1548,335,0
2021-07-15,10:57:00,1555.2,1561.8,1559.6,1555.2,253,0
2021-07-15,11:57:00,1559.2,1561.2,1559,1557.4,107,0
2021-07-15,12:55:00,1559.2,1560.6,1558.8,1558.2,44,0
2021-07-15,13:45:00,1559.4,1560.8,1558.2,1558,151,0
2021-07-16,08:59:00,1552.6,1559.8,1559,1549,135,1
2021-07-16,09:59:00,1558.8,1571,1570.8,1553.8,527,0
2021-07-16,10:59:00,1570,1574,1573.2,1569.2,188,0
2021-07-16,11:59:00,1573.4,1579.8,1577.6,1572.4,229,1
2021-07-16,12:59:00,1577.8,1589.4,1588.6,1575,393,0
2021-07-16,13:45:00,1589,1591.8,1591.6,1585.6,385,0
2021-07-19,08:59:00,1582.6,1585,1584.8,1581,120,0
2021-07-19,09:59:00,1585.2,1598,1582.6,1578,874,0
2021-07-19,10:59:00,1582,1586.8,1581.4,1579,202,0
2021-07-19,11:58:00,1581.6,1585.8,1585.4,1581.2,101,0
2021-07-19,12:59:00,1586,1586.6,1586,1583.4,93,0
2021-07-19,13:45:00,1586,1589.6,1587.8,1585.4,195,0
